,RawImage
2092,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person517_bacteria_2196.jpeg
2093,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person548_bacteria_2300.jpeg
2094,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1864_bacteria_4736.jpeg
2095,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1073_bacteria_3011.jpeg
2096,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person394_bacteria_1792.jpeg
2097,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person390_bacteria_1781.jpeg
2098,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1917_bacteria_4823.jpeg
2099,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person113_virus_215.jpeg
2100,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person771_virus_1399.jpeg
2101,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person597_virus_1150.jpeg
2102,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1158_virus_1942.jpeg
2103,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1086_bacteria_3026.jpeg
2104,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person500_bacteria_2110.jpeg
2105,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1185_bacteria_3133.jpeg
2106,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person455_bacteria_1947.jpeg
2107,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person279_bacteria_1316.jpeg
2108,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person538_bacteria_2268.jpeg
2109,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1310_bacteria_3301.jpeg
2110,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1619_bacteria_4269.jpeg
2111,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person929_bacteria_2854.jpeg
2112,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person452_bacteria_1943.jpeg
2113,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person462_bacteria_1963.jpeg
2114,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person294_bacteria_1385.jpeg
2115,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person23_bacteria_95.jpeg
2116,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person833_virus_1469.jpeg
2117,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person644_virus_1225.jpeg
2118,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person962_bacteria_2887.jpeg
2119,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person28_bacteria_139.jpeg
2120,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1045_bacteria_2979.jpeg
2121,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person954_bacteria_2879.jpeg
2122,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person529_bacteria_2230.jpeg
2123,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1528_bacteria_3996.jpeg
2124,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person445_virus_912.jpeg
2125,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person32_bacteria_165.jpeg
2126,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1548_virus_2689.jpeg
2127,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1175_bacteria_3122.jpeg
2128,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1942_bacteria_4865.jpeg
2129,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person434_bacteria_1877.jpeg
2130,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1124_bacteria_3065.jpeg
2131,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1323_bacteria_3361.jpeg
2132,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1670_bacteria_4426.jpeg
2133,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person520_bacteria_2203.jpeg
2134,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1107_bacteria_3048.jpeg
2135,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1324_virus_2285.jpeg
2136,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person976_virus_1651.jpeg
2137,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person23_bacteria_106.jpeg
2138,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1486_bacteria_3885.jpeg
2139,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1449_bacteria_3746.jpeg
2140,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person584_virus_1128.jpeg
2141,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person337_bacteria_1557.jpeg
2142,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person88_virus_161.jpeg
2143,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person255_bacteria_1175.jpeg
2144,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person498_bacteria_2100.jpeg
2145,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person402_bacteria_1811.jpeg
2146,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1729_bacteria_4557.jpeg
2147,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person161_virus_317.jpeg
2148,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person25_bacteria_121.jpeg
2149,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person295_bacteria_1390.jpeg
2150,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1084_bacteria_3024.jpeg
2151,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person392_bacteria_1783.jpeg
2152,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1396_virus_2399.jpeg
2153,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person124_virus_247.jpeg
2154,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person387_bacteria_1770.jpeg
2155,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1590_bacteria_4176.jpeg
2156,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person629_bacteria_2507.jpeg
2157,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person958_bacteria_2883.jpeg
2158,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1667_bacteria_4418.jpeg
2159,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person326_virus_675.jpeg
2160,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person433_virus_882.jpeg
2161,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person960_bacteria_2885.jpeg
2162,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1049_bacteria_2983.jpeg
2163,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1689_bacteria_4473.jpeg
2164,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person854_bacteria_2776.jpeg
2165,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1524_bacteria_3983.jpeg
2166,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person450_bacteria_1941.jpeg
2167,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person90_virus_170.jpeg
2168,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person538_virus_1068.jpeg
2169,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1466_virus_2541.jpeg
2170,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1493_bacteria_3899.jpeg
2171,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person379_bacteria_1721.jpeg
2172,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person38_bacteria_194.jpeg
2173,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person596_bacteria_2445.jpeg
2174,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1173_virus_1978.jpeg
2175,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person44_bacteria_218.jpeg
2176,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person347_bacteria_1595.jpeg
2177,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person727_bacteria_2629.jpeg
2178,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1387_virus_2382.jpeg
2179,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person626_virus_1202.jpeg
2180,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1268_bacteria_3228.jpeg
2181,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person77_bacteria_377.jpeg
2182,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person145_virus_295.jpeg
2183,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person753_bacteria_2656.jpeg
2184,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person391_bacteria_1782.jpeg
2185,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person549_bacteria_2303.jpeg
2186,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person501_bacteria_2113.jpeg
2187,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person296_bacteria_1391.jpeg
2188,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1635_bacteria_4335.jpeg
2189,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1411_bacteria_3604.jpeg
2190,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person298_bacteria_1410.jpeg
2191,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1599_virus_2776.jpeg
2192,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1307_virus_2251.jpeg
2193,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1691_bacteria_4479.jpeg
2194,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1325_bacteria_3366.jpeg
2195,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person415_bacteria_1839.jpeg
2196,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1385_virus_2380.jpeg
2197,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1430_bacteria_3693.jpeg
2198,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person71_bacteria_350.jpeg
2199,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person58_bacteria_275.jpeg
2200,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person488_virus_992.jpeg
2201,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person111_virus_212.jpeg
2202,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person649_virus_1231.jpeg
2203,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1113_virus_1838.jpeg
2204,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person761_virus_1389.jpeg
2205,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1202_bacteria_3153.jpeg
2206,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1260_bacteria_3218.jpeg
2207,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person331_bacteria_1527.jpeg
2208,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person160_virus_316.jpeg
2209,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person511_virus_1027.jpeg
2210,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1417_bacteria_3635.jpeg
2211,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person534_virus_1061.jpeg
2212,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1174_virus_1980.jpeg
2213,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1521_virus_2649.jpeg
2214,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person351_bacteria_1619.jpeg
2215,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1475_virus_2558.jpeg
2216,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1670_bacteria_4430.jpeg
2217,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1313_bacteria_3320.jpeg
2218,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1125_bacteria_3066.jpeg
2219,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1205_bacteria_3157.jpeg
2220,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person33_bacteria_172.jpeg
2221,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person843_virus_1485.jpeg
2222,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person280_bacteria_1322.jpeg
2223,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person877_virus_1525.jpeg
2224,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person376_bacteria_1715.jpeg
2225,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person372_bacteria_1706.jpeg
2226,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1228_virus_2079.jpeg
2227,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person382_bacteria_1740.jpeg
2228,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1416_virus_2427.jpeg
2229,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person957_virus_1629.jpeg
2230,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person494_bacteria_2089.jpeg
2231,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person109_virus_203.jpeg
2232,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1358_bacteria_3465.jpeg
2233,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person880_virus_1529.jpeg
2234,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person253_bacteria_1152.jpeg
2235,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1362_virus_2345.jpeg
2236,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person110_virus_205.jpeg
2237,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1320_bacteria_3340.jpeg
2238,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person883_bacteria_2807.jpeg
2239,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person124_virus_251.jpeg
2240,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person49_bacteria_236.jpeg
2241,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person409_virus_818.jpeg
2242,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1710_bacteria_4525.jpeg
2243,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person349_bacteria_1605.jpeg
2244,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1177_virus_2002.jpeg
2245,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1071_bacteria_3005.jpeg
2246,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1300_bacteria_3264.jpeg
2247,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1903_bacteria_4797.jpeg
2248,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1053_bacteria_2987.jpeg
2249,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1705_bacteria_4515.jpeg
2250,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1301_virus_2241.jpeg
2251,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1483_bacteria_3876.jpeg
2252,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person359_bacteria_1644.jpeg
2253,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person156_virus_308.jpeg
2254,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person660_virus_1244.jpeg
2255,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person319_virus_646.jpeg
2256,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person425_virus_871.jpeg
2257,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person95_virus_177.jpeg
2258,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1195_bacteria_3144.jpeg
2259,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person26_bacteria_130.jpeg
2260,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1376_virus_2367.jpeg
2261,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person360_virus_739.jpeg
2262,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1893_bacteria_4781.jpeg
2263,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person445_bacteria_1930.jpeg
2264,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person914_bacteria_2839.jpeg
2265,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person140_virus_284.jpeg
2266,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person547_bacteria_2292.jpeg
2267,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person543_bacteria_2281.jpeg
2268,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1645_bacteria_4363.jpeg
2269,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1407_virus_2410.jpeg
2270,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person531_bacteria_2236.jpeg
2271,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1402_virus_2405.jpeg
2272,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person429_virus_877.jpeg
2273,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1321_bacteria_3359.jpeg
2274,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1355_bacteria_3449.jpeg
2275,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person370_virus_753.jpeg
2276,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person544_virus_1078.jpeg
2277,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1345_bacteria_3424.jpeg
2278,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person624_bacteria_2497.jpeg
2279,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person64_bacteria_312.jpeg
2280,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1616_bacteria_4251.jpeg
2281,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1187_virus_2023.jpeg
2282,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person275_bacteria_1293.jpeg
2283,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1341_virus_2313.jpeg
2284,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person747_virus_1372.jpeg
2285,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1089_virus_1808.jpeg
2286,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person442_virus_904.jpeg
2287,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1207_bacteria_3159.jpeg
2288,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person298_virus_617.jpeg
2289,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1644_bacteria_4356.jpeg
2290,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1008_bacteria_2939.jpeg
2291,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person569_bacteria_2362.jpeg
2292,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person604_bacteria_2462.jpeg
2293,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1343_bacteria_3415.jpeg
2294,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1127_bacteria_3068.jpeg
2295,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1921_bacteria_4828.jpeg
2296,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person895_bacteria_2820.jpeg
2297,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person55_bacteria_261.jpeg
2298,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person472_bacteria_2007.jpeg
2299,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person630_bacteria_2514.jpeg
2300,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person486_bacteria_2052.jpeg
2301,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person896_virus_1548.jpeg
2302,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person294_virus_611.jpeg
2303,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person548_virus_1088.jpeg
2304,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person511_bacteria_2152.jpeg
2305,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1702_bacteria_4511.jpeg
2306,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person620_bacteria_2492.jpeg
2307,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person365_virus_745.jpeg
2308,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person982_virus_1658.jpeg
2309,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person280_bacteria_1318.jpeg
2310,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1267_bacteria_3226.jpeg
2311,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person351_bacteria_1623.jpeg
2312,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1297_bacteria_3260.jpeg
2313,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person446_bacteria_1931.jpeg
2314,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person632_bacteria_2520.jpeg
2315,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person348_virus_717.jpeg
2316,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person410_bacteria_1825.jpeg
2317,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person264_bacteria_1232.jpeg
2318,/Users/ryanheadley/epitech/zoidberg_2020_15/project/dataset/train/PNEUMONIA/person1462_virus_2512.jpeg
